season,week,celebrity_name,judge_share,is_eliminated,prior_fan_share,estimated_fan_share,optimization_success,loss_value,implied_total_score
4,3,Billy Ray Cyrus,0.0963302752293578,0,0.08122832753497451,0.08473049892271368,True,-0.11247786201704603,0.1810607741520715
4,3,Clyde Drexler,0.073394495412844,0,0.09445463177198211,0.1076662787392275,True,-0.11247786201704603,0.1810607741520715
4,3,Heather Mills,0.110091743119266,0,0.09463199491937402,0.09483078171329744,True,-0.11247786201704603,0.20492252483256346
4,3,Ian Ziering,0.110091743119266,0,0.10883135903565734,0.10842643358567881,True,-0.11247786201704603,0.21851817670494483
4,3,Joey Fatone,0.110091743119266,0,0.12313203298037809,0.12211844026975646,True,-0.11247786201704603,0.23221018338902247
4,3,John Ratzenberger,0.091743119266055,0,0.08995770957513995,0.09037614606048831,True,-0.11247786201704603,0.18211926532654332
4,3,Laila Ali,0.0963302752293578,0,0.11836067943397544,0.11755393753940782,True,-0.11247786201704603,0.21388421276876562
4,3,Leeza Gibbons,0.110091743119266,0,0.08122832753497451,0.0821405507567812,True,-0.11247786201704603,0.1922322938760472
4,3,Shandi Finnessey,0.0963302752293578,1,0.0993435799946763,0.08373049892271368,True,-0.11247786201704603,0.1800607741520715
4,4,Apolo Anton Ohno,0.1368421052631579,0,0.11833465302779897,0.11797487724989279,True,-0.1094377460005746,0.2548169825130507
4,4,Billy Ray Cyrus,0.1105263157894736,0,0.09247333761856465,0.09334654324308542,True,-0.1094377460005746,0.20387285903255903
4,4,Clyde Drexler,0.0789473684210526,0,0.11750503384936521,0.11718043552208612,True,-0.1094377460005746,0.19612780394313872
4,4,Heather Mills,0.1210526315789473,0,0.1034966040033003,0.10380671747057639,True,-0.1094377460005746,0.2248593490495237
4,4,Ian Ziering,0.1263157894736842,0,0.11833465313229187,0.1179748773543857,True,-0.1094377460005746,0.24429066682806988
4,4,Joey Fatone,0.1473684210526315,0,0.13327786216411006,0.13232348907637606,True,-0.1094377460005746,0.27969191012900757
4,4,John Ratzenberger,0.0842105263157894,0,0.09863489503277179,0.09918557694418069,True,-0.1094377460005746,0.18339610325997008
4,4,Laila Ali,0.1105263157894736,0,0.1282962462476335,0.12753234362070184,True,-0.1094377460005746,0.23805865941017545
4,4,Leeza Gibbons,0.0842105263157894,1,0.0896467149241637,0.09067513951871503,True,-0.1094377460005746,0.17488566583450443
4,5,Apolo Anton Ohno,0.1704545454545454,0,0.12973897709939589,0.12953132766338668,True,-0.10363445855199534,0.29998587311793207
4,5,Billy Ray Cyrus,0.096590909090909,0,0.10265477971610631,0.10526092513244961,True,-0.10363445855199534,0.20185183422335862
4,5,Clyde Drexler,0.0738636363636363,1,0.12886531603245202,0.12698819785972232,True,-0.10363445855199534,0.20085183422335862
4,5,Heather Mills,0.1193181818181818,0,0.11415801104968565,0.11456883311830271,True,-0.10363445855199534,0.2338870149364845
4,5,Ian Ziering,0.1363636363636363,0,0.1297389772143085,0.1295313278681048,True,-0.10363445855199534,0.2658949642317411
4,5,Joey Fatone,0.1420454545454545,0,0.14551838933155334,0.14475204934547523,True,-0.10363445855199534,0.28679750389092973
4,5,John Ratzenberger,0.1022727272727272,0,0.10907606429201112,0.10970456804014196,True,-0.10363445855199534,0.21197729531286916
4,5,Laila Ali,0.1590909090909091,0,0.1402494852644872,0.1396627709724167,True,-0.10363445855199534,0.2987536800633258
4,6,Apolo Anton Ohno,0.1647058823529411,0,0.14837293991424558,0.14815515186168055,True,-0.09444085729875987,0.31286103421462164
4,6,Billy Ray Cyrus,0.1235294117647058,0,0.12057216738008775,0.12674791270357086,True,-0.09444085729875987,0.25027732446827666
4,6,Heather Mills,0.1352941176470588,1,0.131234002607325,0.11398320682121788,True,-0.09444085729875987,0.24927732446827666
4,6,Ian Ziering,0.1411764705882353,0,0.148372940148742,0.14815515215548067,True,-0.09444085729875987,0.28933162274371593
4,6,Joey Fatone,0.1588235294117647,0,0.16580766604827193,0.1650493966607003,True,-0.09444085729875987,0.323872926072465
4,6,John Ratzenberger,0.1117647058823529,0,0.12566218208183438,0.13851261858592376,True,-0.09444085729875987,0.25027732446827666
4,6,Laila Ali,0.1647058823529411,0,0.15997810181949332,0.15939656121142595,True,-0.09444085729875987,0.324102443564367
4,7,Apolo Anton Ohno,0.174757281553398,0,0.16721483498088227,0.16717916730173288,True,-0.08596564529905887,0.34193644885513086
4,7,Billy Ray Cyrus,0.1229773462783171,0,0.143053623452028,0.16203674259209508,True,-0.08596564529905887,0.2850140888704122
4,7,Ian Ziering,0.174757281553398,0,0.16721483531247883,0.1671791677804169,True,-0.08596564529905887,0.3419364493338149
4,7,Joey Fatone,0.1909385113268608,0,0.18628246996148787,0.18572210163200595,True,-0.08596564529905887,0.37666061295886677
4,7,John Ratzenberger,0.145631067961165,1,0.15633182085519956,0.13838302090924717,True,-0.08596564529905887,0.2840140888704122
4,7,Laila Ali,0.1909385113268608,0,0.17990241543792343,0.17949979978450206,True,-0.08596564529905887,0.37043831111136283
4,8,Apolo Anton Ohno,0.2310756972111553,0,0.19402956459627074,0.19417461499527616,True,-0.08040825585351374,0.4252503122064315
4,8,Billy Ray Cyrus,0.1513944223107569,1,0.18806122270604417,0.18836248803144143,True,-0.08040825585351374,0.33975691034219835
4,8,Ian Ziering,0.1872509960159362,0,0.19402956515183548,0.1941746155508409,True,-0.08040825585351374,0.3814256115667771
4,8,Joey Fatone,0.2191235059760956,0,0.21555065201708856,0.21516977552437963,True,-0.08040825585351374,0.4342932815004752
4,8,Laila Ali,0.2111553784860557,0,0.20832899552876105,0.20811850589806188,True,-0.08040825585351374,0.4192738843841176
4,9,Apolo Anton Ohno,0.2489451476793249,0,0.23923809845151434,0.23945312264991978,True,-0.06926573224633532,0.48839827032924465
4,9,Ian Ziering,0.2447257383966244,1,0.23923809913601293,0.23945312333441837,True,-0.06926573224633532,0.48417886173104274
4,9,Joey Fatone,0.2531645569620253,0,0.26510575515725415,0.26480743165169607,True,-0.06926573224633532,0.5179719886137213
4,9,Laila Ali,0.2531645569620253,0,0.25641804725521855,0.25628632236396576,True,-0.06926573224633532,0.5094508793259911
4,10,Apolo Anton Ohno,0.3397685007685367,0,0.3148433449621662,0.31512431632162774,True,-0.0548878504353467,0.6548928170901644
4,10,Joey Fatone,0.3320460681848982,0,0.3481802894420852,0.34795803471132414,True,-0.0548878504353467,0.6800041028962223
4,10,Laila Ali,0.3281854310465651,0,0.3369763655957486,0.3369176489670481,True,-0.0548878504353467,0.6651030800136133
5,1,Albert Reed,0.0817120622568093,0,0.0817120622568093,0.08176573825729516,True,-0.12383408636138454,0.16347780051410446
5,1,Cameron Mathison,0.0817120622568093,0,0.0817120622568093,0.08176573825729516,True,-0.12383408636138454,0.16347780051410446
5,1,Floyd Mayweather Jr. ,0.0700389105058365,0,0.0700389105058365,0.07086333984898062,True,-0.12383408636138454,0.14090225035481713
5,1,Helio Castroneves,0.0972762645914396,0,0.0972762645914396,0.09645817376765022,True,-0.12383408636138454,0.19373443835908982
5,1,Jane Seymour,0.0933852140077821,0,0.0933852140077821,0.09277123305016478,True,-0.12383408636138454,0.18615644705794687
5,1,Jennie Garth,0.0817120622568093,0,0.0817120622568093,0.08176573825729516,True,-0.12383408636138454,0.16347780051410446
5,1,Josie Maran,0.0622568093385214,1,0.0622568093385214,0.06367015371306883,True,-0.12383408636138454,0.12592696305159023
5,1,Marie Osmond,0.0817120622568093,0,0.0817120622568093,0.08176573825729516,True,-0.12383408636138454,0.16347780051410446
5,1,Mark Cuban,0.0817120622568093,0,0.0817120622568093,0.08176573825729516,True,-0.12383408636138454,0.16347780051410446
5,1,Mel B,0.0933852140077821,0,0.0933852140077821,0.0927712332364293,True,-0.12383408636138454,0.1861564472442114
5,1,Sabrina Bryan,0.1011673151750972,0,0.1011673151750972,0.10015312078591293,True,-0.12383408636138454,0.20132043596101012
5,1,Wayne Newton,0.0739299610894941,0,0.0739299610894941,0.07448405431131751,True,-0.12383408636138454,0.14841401540081162
5,2,Albert Reed,0.088235294117647,1,0.08732578437133218,0.07072920264902079,True,-0.11666239347516331,0.1589644967666678
5,2,Cameron Mathison,0.088235294117647,0,0.08732578437133218,0.08748039011681223,True,-0.11666239347516331,0.1757156842344592
5,2,Floyd Mayweather Jr. ,0.088235294117647,0,0.07568202608300183,0.07644845748081229,True,-0.11666239347516331,0.16468375159845927
5,2,Helio Castroneves,0.1134453781512605,0,0.10301730116813058,0.102428086072493,True,-0.11666239347516331,0.2158734642237535
5,2,Jane Seymour,0.088235294117647,0,0.09907964956799607,0.09866845752158902,True,-0.11666239347516331,0.186903751639236
5,2,Jennie Garth,0.088235294117647,0,0.08732578437133218,0.08748039011681229,True,-0.11666239347516331,0.17571568423445927
5,2,Marie Osmond,0.1008403361344537,0,0.08732578437133218,0.08748039139778045,True,-0.11666239347516331,0.18832072753223417
5,2,Mark Cuban,0.0756302521008403,0,0.08732578437133218,0.0874803913977804,True,-0.11666239347516331,0.1631106434986207
5,2,Mel B,0.0966386554621848,0,0.09907964976692653,0.09866845688210012,True,-0.11666239347516331,0.1953071123442849
5,2,Sabrina Bryan,0.1092436974789916,0,0.10696350349513664,0.10619648968216522,True,-0.11666239347516331,0.21544018716115682
5,2,Wayne Newton,0.0630252100840336,0,0.07954894806214735,0.09693928668263413,True,-0.11666239347516331,0.15996449676666774
5,3,Cameron Mathison,0.0962343096234309,0,0.09413874875460172,0.09442824923053302,True,-0.11469209779932747,0.1906625588539639
5,3,Floyd Mayweather Jr. ,0.0878661087866108,0,0.08226714720697098,0.08785916185438365,True,-0.11469209779932747,0.17572527064099447
5,3,Helio Castroneves,0.100418410041841,0,0.11022415249083377,0.10971361152837976,True,-0.11469209779932747,0.21013202157022076
5,3,Jane Seymour,0.1129707112970711,0,0.10617836889188571,0.10586109495382412,True,-0.11469209779932747,0.2188318062508952
5,3,Jennie Garth,0.1087866108786611,0,0.09413874875460178,0.09442824923053303,True,-0.11469209779932747,0.20321486010919412
5,3,Marie Osmond,0.1087866108786611,0,0.09413875013306774,0.09442825105132108,True,-0.11469209779932747,0.20321486192998217
5,3,Mark Cuban,0.0836820083682008,0,0.09413875013306769,0.09442825105132105,True,-0.11469209779932747,0.17811025941952185
5,3,Mel B,0.1129707112970711,0,0.10617836820372364,0.10586109381668278,True,-0.11469209779932747,0.21883180511375389
5,3,Sabrina Bryan,0.1129707112970711,0,0.11427937904095736,0.11358057417340789,True,-0.11469209779932747,0.22655128547047898
5,3,Wayne Newton,0.0753138075313807,1,0.10431758639028968,0.09941146310961374,True,-0.11469209779932747,0.17472527064099444
5,4,Cameron Mathison,0.1153846153846153,0,0.104851711256043,0.1051213153648178,True,-0.10969761515310213,0.2205059307494331
5,4,Floyd Mayweather Jr. ,0.0982905982905982,1,0.09755749518836845,0.09818092744121354,True,-0.10969761515310213,0.19647152573181176
5,4,Helio Castroneves,0.1153846153846153,0,0.12182434822811139,0.12135366502946568,True,-0.10969761515310213,0.23673828041408096
5,4,Jane Seymour,0.1111111111111111,0,0.11754657162231771,0.1172530960034357,True,-0.10969761515310213,0.2283642071145468
5,4,Jennie Garth,0.1153846153846153,0,0.10485171125604302,0.10512131535342127,True,-0.10969761515310213,0.22050593073803657
5,4,Marie Osmond,0.1111111111111111,0,0.10485171327781875,0.10512131737519699,True,-0.10969761515310213,0.21623242848630808
5,4,Mark Cuban,0.094017094017094,0,0.10485171327781871,0.10511996303300437,True,-0.10969761515310213,0.19913705705009838
5,4,Mel B,0.1111111111111111,0,0.11754657035965303,0.11725309474077102,True,-0.10969761515310213,0.2283642058518821
5,4,Sabrina Bryan,0.1282051282051282,0,0.126118165533826,0.12547530565867349,True,-0.10969761515310213,0.2536804338638017
5,5,Cameron Mathison,0.1306532663316583,0,0.11656585956487997,0.116889669101173,True,-0.10384965857635532,0.2475429354328313
5,5,Helio Castroneves,0.1155778894472361,0,0.13456542306777955,0.13419895472983984,True,-0.10384965857635532,0.24977684417707594
5,5,Jane Seymour,0.1306532663316583,0,0.13001842561473703,0.12981793547305087,True,-0.10384965857635532,0.2604712018047092
5,5,Jennie Garth,0.1256281407035175,0,0.11656585955224272,0.11688966926892848,True,-0.10384965857635532,0.24251780997244599
5,5,Marie Osmond,0.1055276381909547,0,0.1165658617941289,0.11738899534956052,True,-0.10384965857635532,0.22291663354051522
5,5,Mark Cuban,0.1055276381909547,1,0.11656436000487445,0.11638899534956051,True,-0.10384965857635532,0.22191663354051522
5,5,Mel B,0.1457286432160804,0,0.13001842421460622,0.12981793407649633,True,-0.10384965857635532,0.2755465772925767
5,5,Sabrina Bryan,0.1407035175879397,0,0.13913578618675113,0.1386078466513904,True,-0.10384965857635532,0.2793113642393301
5,6,Cameron Mathison,0.1388888888888889,0,0.13228634374853118,0.13555559633778982,True,-0.09358352573324255,0.27444448522667875
5,6,Helio Castroneves,0.1555555555555555,0,0.1518756036576633,0.15156840325615845,True,-0.09358352573324255,0.30712395881171395
5,6,Jane Seymour,0.1222222222222222,0,0.14691751776496656,0.15222226300445652,True,-0.09358352573324255,0.27444448522667875
5,6,Jennie Garth,0.15,0,0.13228634393838334,0.13265620827152028,True,-0.09358352573324255,0.28265620827152027
5,6,Marie Osmond,0.1277777777777777,0,0.13285144111123892,0.14666670744890103,True,-0.09358352573324255,0.27444448522667875
5,6,Mel B,0.1666666666666666,0,0.14691751618445822,0.14677522534338414,True,-0.09358352573324255,0.31344189201005074
5,6,Sabrina Bryan,0.1388888888888889,1,0.15686523359475849,0.1345555963377898,True,-0.09358352573324255,0.2734444852266787
5,7,Cameron Mathison,0.1634615384615384,0,0.1566312009924305,0.16347251221999878,True,-0.0887326388712466,0.3269340506815372
5,7,Helio Castroneves,0.1666666666666666,0,0.17513361067999553,0.17489412913183935,True,-0.0887326388712466,0.34156079579850596
5,7,Jane Seymour,0.1602564102564102,1,0.17588912974688325,0.16567764042512695,True,-0.0887326388712466,0.32593405068153714
5,7,Jennie Garth,0.1698717948717948,0,0.15328102846372674,0.15706225580974234,True,-0.0887326388712466,0.32693405068153714
5,7,Marie Osmond,0.1666666666666666,0,0.16946982016206577,0.1693858022687461,True,-0.0887326388712466,0.33605246893541274
5,7,Mel B,0.173076923076923,0,0.1695952099548981,0.1695076601445465,True,-0.0887326388712466,0.34258458322146945
5,8,Cameron Mathison,0.1939163498098859,1,0.1959344734609484,0.18986305347917723,True,-0.08005177151996318,0.3837794032890631
5,8,Helio Castroneves,0.2167300380228136,0,0.2096241663964948,0.20941516249886827,True,-0.08005177151996318,0.42614520052168187
5,8,Jennie Garth,0.1901140684410646,0,0.1882512844193377,0.19466533484799853,True,-0.08005177151996318,0.3847794032890631
5,8,Marie Osmond,0.1863117870722433,0,0.2030220098081229,0.20295678117883062,True,-0.08005177151996318,0.3892685682510739
5,8,Mel B,0.2129277566539923,0,0.2031680659150963,0.20309966799512538,True,-0.08005177151996318,0.4160274246491177
5,9,Helio Castroneves,0.2564102564102564,0,0.25849353420827564,0.2583115530180644,True,-0.06929823453004708,0.5147218094283208
5,9,Jennie Garth,0.2478632478632478,1,0.2402869486251669,0.2404234438360025,True,-0.06929823453004708,0.4882866916992503
5,9,Marie Osmond,0.2393162393162393,0,0.2505215717545528,0.25058390555619453,True,-0.06929823453004708,0.48990014487243383
5,9,Mel B,0.2564102564102564,0,0.2506979454120047,0.2506810975897386,True,-0.06929823453004708,0.507091353999995
5,10,Helio Castroneves,0.352940954028016,0,0.34007309852029355,0.33997250282998354,True,-0.05492559515480728,0.6929134568579995
5,10,Marie Osmond,0.2899168190830813,0,0.32989947296647715,0.3299507402718662,True,-0.05492559515480728,0.6198675593549475
5,10,Mel B,0.3571422268889025,0,0.3300274285132293,0.33007675689815025,True,-0.05492559515480728,0.6872189837870528
6,1,Adam Carolla,0.0617283950617283,0,0.0617283950617283,0.06314335512572228,True,-0.12345357352804442,0.12487175018745059
6,1,Cristian de la Fuente,0.0864197530864197,0,0.0864197530864197,0.08615235212132519,True,-0.12345357352804442,0.1725721052077449
6,1,Jason Taylor,0.0905349794238683,0,0.0905349794238683,0.09003497850372166,True,-0.12345357352804442,0.18056995792758995
6,1,Kristi Yamaguchi,0.1111111111111111,0,0.1111111111111111,0.10958713815651011,True,-0.12345357352804442,0.22069824926762122
6,1,Mario,0.0987654320987654,0,0.0987654320987654,0.09783037417556771,True,-0.12345357352804442,0.1965958062743331
6,1,Marissa Jaret Winokur,0.074074074074074,0,0.074074074074074,0.07457742645163776,True,-0.12345357352804442,0.14865150052571174
6,1,Marlee Matlin,0.0905349794238683,0,0.0905349794238683,0.09003497850372166,True,-0.12345357352804442,0.18056995792758995
6,1,Monica Seles,0.0617283950617283,0,0.0617283950617283,0.06314335512572228,True,-0.12345357352804442,0.12487175018745059
6,1,Penn Jillette,0.0658436213991769,0,0.0658436213991769,0.06693588890127623,True,-0.12345357352804442,0.13277951030045315
6,1,Priscilla Presley,0.0987654320987654,0,0.0987654320987654,0.09783037417556771,True,-0.12345357352804442,0.1965958062743331
6,1,Shannon Elizabeth,0.0864197530864197,0,0.0864197530864197,0.08615235221445745,True,-0.12345357352804442,0.17257210530087716
6,1,Steve Guttenberg,0.074074074074074,0,0.074074074074074,0.07457742654477002,True,-0.12345357352804442,0.14865150061884402
6,2,Adam Carolla,0.0739299610894941,0,0.06314335512572228,0.06443240641357313,True,-0.12354836768252304,0.13836236750306724
6,2,Cristian de la Fuente,0.0778210116731517,0,0.08615235212132519,0.08592094975089754,True,-0.12354836768252304,0.16374196142404923
