season,week,name,judge_share,pity_score,is_eliminated,est_fan_share,success,implied_total_score,loss_value
3,6.0,Jerry Springer,0.1525423728813559,1.0,0,0.22154280164699888,True,0.37408517452835477,-0.07623004962172504
3,6.0,Joey Lawrence,0.2033898305084746,0.044544624024791826,0,0.17879200816077787,True,0.3821818386692525,-0.07623004962172504
3,6.0,Mario Lopez,0.2372881355932203,2.2616936678340913e-15,0,0.20075218046935048,True,0.43804031606257077,-0.07623004962172504
3,6.0,Monique Coleman,0.1949152542372881,0.9900338509495888,0,0.21824122569112303,True,0.4131564799284111,-0.07623004962172504
3,7.0,Emmitt Smith,0.2111111111111111,1.4001453825187919e-08,0,0.18790561045472134,True,0.39901672156583246,-0.07902623040272513
3,7.0,Jerry Springer,0.1703703703703703,1.0,1,0.22650346139203856,True,0.39687383176240887,-0.07902623040272513
3,7.0,Joey Lawrence,0.2111111111111111,1.4001453825187919e-08,0,0.18778034611337144,True,0.39889145722448255,-0.07902623040272513
3,7.0,Mario Lopez,0.2074074074074074,5.8091541752657885e-06,0,0.19046642435500147,True,0.39787383176240887,-0.07902623040272513
3,7.0,Monique Coleman,0.2,0.5,0,0.2073441576848672,True,0.4073441576848672,-0.07902623040272513
3,8.0,Emmitt Smith,0.2477064220183486,0.9997596879962067,0,0.2615200883456977,True,0.5092265103640463,-0.05904937799990725
3,8.0,Joey Lawrence,0.2477064220183486,0.9997596879962067,0,0.2615120331399517,True,0.5092184551583003,-0.05904937799990725
3,8.0,Mario Lopez,0.2614678899082568,8.024153300910696e-19,0,0.22980962733056975,True,0.49127751723882657,-0.05904937799990725
3,8.0,Monique Coleman,0.2431192660550458,0.999999999986112,1,0.24715825118378074,True,0.4902775172388265,-0.05904937799990725
3,9.0,Emmitt Smith,0.3333333333333333,0.5,0,0.33725906604460865,True,0.6705923993779419,-0.054078865478092965
3,9.0,Joey Lawrence,0.3333333333333333,0.5,0,0.33725607511822175,True,0.6705894084515551,-0.054078865478092965
3,9.0,Mario Lopez,0.3333333333333333,0.5,0,0.32548485883716954,True,0.6588181921705029,-0.054078865478092965
3,10.0,Emmitt Smith,0.5,0.5,0,0.5025022245817804,True,1.0025022245817805,-0.03454400053521171
3,10.0,Mario Lopez,0.5,0.5,0,0.4974977754182196,True,0.9974977754182196,-0.03454400053521171
4,1.0,Apolo Anton Ohno,0.1019417475728155,2.1930353749146632e-08,0,0.0845513563312705,True,0.18649310390408602,-0.11913478726732432
4,1.0,Billy Ray Cyrus,0.0631067961165048,1.0,0,0.09689123611302126,True,0.15999803222952608,-0.11913478726732432
4,1.0,Clyde Drexler,0.0776699029126213,0.9999999993554527,0,0.09689123615219437,True,0.17456113906481568,-0.11913478726732432
4,1.0,Heather Mills,0.087378640776699,0.9964714241626312,0,0.09680539307731192,True,0.18418403385401094,-0.11913478726732432
4,1.0,Ian Ziering,0.1019417475728155,2.1930353749146632e-08,0,0.0845513563312705,True,0.18649310390408602,-0.11913478726732432
4,1.0,Joey Fatone,0.116504854368932,1.7030441243489353e-18,0,0.09561576873040159,True,0.2121206230993336,-0.11913478726732432
4,1.0,John Ratzenberger,0.0825242718446602,0.9999984892450171,0,0.09689119381114526,True,0.17941546565580546,-0.11913478726732432
4,1.0,Laila Ali,0.1116504854368932,3.991772811041903e-15,0,0.09192515488484237,True,0.20357564032173558,-0.11913478726732432
4,1.0,Leeza Gibbons,0.0728155339805825,0.9999999999997251,0,0.09689123611301098,True,0.16970677009359347,-0.11913478726732432
4,1.0,Paulina Porizkova,0.0922330097087378,0.10752767057099558,0,0.07949303424202814,True,0.17172604395076593,-0.11913478726732432
4,1.0,Shandi Finnessey,0.0922330097087378,0.10752767057099558,0,0.07949303421350311,True,0.1717260439222409,-0.11913478726732432
4,2.0,Apolo Anton Ohno,0.1061224489795918,1.5927723533412007e-16,0,0.08576611513809246,True,0.19188856411768426,-0.1174595140033949
4,2.0,Billy Ray Cyrus,0.0857142857142857,0.999995967153332,0,0.09552062761135933,True,0.18123491332564504,-0.1174595140033949
4,2.0,Clyde Drexler,0.073469387755102,1.0,0,0.10158183849455252,True,0.17505122624965452,-0.1174595140033949
4,2.0,Heather Mills,0.0979591836734693,4.775807573558284e-08,0,0.08043499905035531,True,0.17839418272382462,-0.1174595140033949
4,2.0,Ian Ziering,0.0897959183673469,0.9347254207124022,0,0.09328723102188967,True,0.1830831493892366,-0.1174595140033949
4,2.0,Joey Fatone,0.0979591836734693,4.775807573558284e-08,0,0.08036099205750466,True,0.17832017573097397,-0.1174595140033949
4,2.0,John Ratzenberger,0.0857142857142857,0.999995967153332,0,0.09552062500156015,True,0.18123491071584585,-0.1174595140033949
4,2.0,Laila Ali,0.110204081632653,9.1982909559813e-21,0,0.08924874323748146,True,0.19945282487013444,-0.1174595140033949
4,2.0,Leeza Gibbons,0.0857142857142857,0.999995967153332,0,0.09552062761135931,True,0.181234913325645,-0.1174595140033949
4,2.0,Paulina Porizkova,0.0857142857142857,0.999995967153332,1,0.08833694053536882,True,0.17405122624965452,-0.1174595140033949
4,2.0,Shandi Finnessey,0.0816326530612244,0.9999999997671014,0,0.09442126024047648,True,0.1760539133017009,-0.1174595140033949
4,3.0,Apolo Anton Ohno,0.1055045871559633,4.604473095207161e-06,0,0.08860953690859523,True,0.19411412406455852,-0.11000853448859008
4,3.0,Billy Ray Cyrus,0.0963302752293578,0.9997233051287623,0,0.10836071020063981,True,0.2046909854299976,-0.11000853448859008
4,3.0,Clyde Drexler,0.073394495412844,1.0,0,0.1204286754289426,True,0.1938231708417866,-0.11000853448859008
4,3.0,Heather Mills,0.110091743119266,1.6437416338325455e-10,0,0.0919509718472193,True,0.2020427149664853,-0.11000853448859008
4,3.0,Ian Ziering,0.110091743119266,1.6437416338325455e-10,0,0.0927755479052289,True,0.2028672910244949,-0.11000853448859008
4,3.0,Joey Fatone,0.110091743119266,1.6437416338325455e-10,0,0.09194621076082095,True,0.20203795388008694,-0.11000853448859008
4,3.0,John Ratzenberger,0.091743119266055,0.9999999901196369,0,0.10836572781790768,True,0.20010884708396268,-0.11000853448859008
4,3.0,Laila Ali,0.0963302752293578,0.9997233051287623,0,0.10815133131386785,True,0.20448160654322567,-0.11000853448859008
4,3.0,Leeza Gibbons,0.110091743119266,1.6437416338325455e-10,0,0.09291839220434898,True,0.203010135323615,-0.11000853448859008
4,3.0,Shandi Finnessey,0.0963302752293578,0.9997233051287623,1,0.0964928956124288,True,0.1928231708417866,-0.11000853448859008
4,4.0,Apolo Anton Ohno,0.1368421052631579,7.748509147564783e-13,0,0.11025544964723971,True,0.24709755491039762,-0.10844161331358453
4,4.0,Billy Ray Cyrus,0.1105263157894736,0.6533449681210629,0,0.10919529286877898,True,0.21972160865825258,-0.10844161331358453
4,4.0,Clyde Drexler,0.0789473684210526,0.9999999999999993,0,0.12032393545767218,True,0.19927130387872477,-0.10844161331358453
4,4.0,Heather Mills,0.1210526315789473,2.093269734295948e-05,0,0.09865387701438369,True,0.219706508593331,-0.10844161331358453
4,4.0,Ian Ziering,0.1263157894736842,6.976359891380375e-08,0,0.10263213900527494,True,0.22894792847895912,-0.10844161331358453
4,4.0,Joey Fatone,0.1473684210526315,8.606119918729102e-18,0,0.11842014005063936,True,0.26578856110327087,-0.10844161331358453
4,4.0,John Ratzenberger,0.0842105263157894,0.999999999999782,0,0.11730427410186234,True,0.20151480041765174,-0.10844161331358453
4,4.0,Laila Ali,0.1105263157894736,0.6533449681210629,0,0.10915411429121333,True,0.21968043008068694,-0.10844161331358453
4,4.0,Leeza Gibbons,0.0842105263157894,0.999999999999782,1,0.11406077756293541,True,0.19827130387872482,-0.10844161331358453
4,5.0,Apolo Anton Ohno,0.1704545454545454,1.0185478792901842e-16,0,0.1347351181308923,True,0.3051896635854377,-0.1029131575213209
4,5.0,Billy Ray Cyrus,0.096590909090909,0.9999999998988447,0,0.12880051235508877,True,0.22539142144599777,-0.1029131575213209
4,5.0,Clyde Drexler,0.0738636363636363,1.0,1,0.12957656371633372,True,0.20344020007997002,-0.1029131575213209
4,5.0,Heather Mills,0.1193181818181818,0.9900764647194428,0,0.12773301235815845,True,0.24705119417634025,-0.1029131575213209
4,5.0,Ian Ziering,0.1363636363636363,0.00010045041491609415,0,0.10911400734277932,True,0.24547764370641562,-0.1029131575213209
4,5.0,Joey Fatone,0.1420454545454545,1.0069145257374245e-06,0,0.11438792629175791,True,0.2564333808372124,-0.1029131575213209
4,5.0,John Ratzenberger,0.1022727272727272,0.9999999899076869,0,0.12936587253144033,True,0.2316385998041675,-0.1029131575213209
4,5.0,Laila Ali,0.1590909090909091,1.0138789039176896e-12,0,0.12628698727354923,True,0.2853778963644583,-0.1029131575213209
4,6.0,Apolo Anton Ohno,0.1647058823529411,5.186134287850644e-13,0,0.13572394104685964,True,0.30042982339980073,-0.09137893640778096
4,6.0,Billy Ray Cyrus,0.1235294117647058,0.9999999999864368,0,0.15146673653237142,True,0.2749961482970772,-0.09137893640778096
4,6.0,Heather Mills,0.1352941176470588,0.9999440987347132,1,0.1387020306500184,True,0.2739961482970772,-0.09137893640778096
4,6.0,Ian Ziering,0.1411764705882353,0.8980708122953918,0,0.1460486324610308,True,0.2872251030492661,-0.09137893640778096
4,6.0,Joey Fatone,0.1588235294117647,1.0528968411183723e-09,0,0.12984278654152465,True,0.28866631595328934,-0.09137893640778096
4,6.0,John Ratzenberger,0.1117647058823529,1.0,0,0.16323144241472426,True,0.2749961482970772,-0.09137893640778096
4,6.0,Laila Ali,0.1647058823529411,5.186134287850644e-13,0,0.13498443035347085,True,0.29969031270641194,-0.09137893640778096
4,7.0,Apolo Anton Ohno,0.174757281553398,0.0002776082554125823,0,0.15067414671527274,True,0.3254314282686708,-0.08383031254471178
4,7.0,Billy Ray Cyrus,0.1229773462783171,1.0,0,0.1974644032172737,True,0.3204417494955908,-0.08383031254471178
4,7.0,Ian Ziering,0.174757281553398,0.0002776082554125823,0,0.15142023511939443,True,0.32617751667279243,-0.08383031254471178
4,7.0,Joey Fatone,0.1909385113268608,2.1412080723295758e-11,0,0.16312938250484013,True,0.3540678938317009,-0.08383031254471178
4,7.0,John Ratzenberger,0.145631067961165,0.9999999994334507,1,0.1738106815344258,True,0.3194417494955908,-0.08383031254471178
4,7.0,Laila Ali,0.1909385113268608,2.1412080723295758e-11,0,0.16350115090879327,True,0.35443966223565404,-0.08383031254471178
4,8.0,Apolo Anton Ohno,0.2310756972111553,1.102825445968129e-12,0,0.1948329747328049,True,0.4259086719439602,-0.07805197704098678
4,8.0,Billy Ray Cyrus,0.1513944223107569,1.0,1,0.22100687546106468,True,0.37240129777182157,-0.07805197704098678
4,8.0,Ian Ziering,0.1872509960159362,0.9999875732844239,0,0.2176742197218656,True,0.4049252157378018,-0.07805197704098678
4,8.0,Joey Fatone,0.2191235059760956,4.380690931549787e-08,0,0.1864100961035295,True,0.4055336020796251,-0.07805197704098678
4,8.0,Laila Ali,0.2111553784860557,5.099697168753377e-05,0,0.18007583398073523,True,0.39123121246679093,-0.07805197704098678
4,9.0,Apolo Anton Ohno,0.2489451476793249,0.999467705630747,0,0.2790600471514994,True,0.5280051948308243,-0.0371646479087224
4,9.0,Ian Ziering,0.2447257383966244,1.0,1,0.2452725299931008,True,0.4899982683897252,-0.0371646479087224
4,9.0,Joey Fatone,0.2531645569620253,1.5105994368405194e-10,0,0.2378337114277,True,0.49099826838972527,-0.0371646479087224
4,9.0,Laila Ali,0.2531645569620253,1.5105994368405194e-10,0,0.23783371142769988,True,0.49099826838972516,-0.0371646479087224
4,10.0,Apolo Anton Ohno,0.3397685007685367,3.0978198579274103e-15,0,0.2873912732421301,True,0.6271597740106668,-0.04377391219354753
4,10.0,Joey Fatone,0.3320460681848982,0.9987493222664083,0,0.35625535047559065,True,0.6883014186604888,-0.04377391219354753
4,10.0,Laila Ali,0.3281854310465651,0.9999999999975262,0,0.35635337628227937,True,0.6845388073288445,-0.04377391219354753
5,1.0,Albert Reed,0.0817120622568093,0.9759624044561731,0,0.08601072227572108,True,0.16772278453253037,-0.12393506086587655
5,1.0,Cameron Mathison,0.0817120622568093,0.9759624044561731,0,0.08601072227572108,True,0.16772278453253037,-0.12393506086587655
5,1.0,Floyd Mayweather Jr. ,0.0700389105058365,0.9999999999999354,0,0.08648246137593016,True,0.15652137188176665,-0.12393506086587655
5,1.0,Helio Castroneves,0.0972762645914396,1.4673652919756385e-14,0,0.0783394007460496,True,0.1756156653374892,-0.12393506086587655
5,1.0,Jane Seymour,0.0933852140077821,1.0642390684754209e-10,0,0.07547833409643255,True,0.16886354810421467,-0.12393506086587655
5,1.0,Jennie Garth,0.0817120622568093,0.9759624044561731,0,0.08601072221829706,True,0.16772278447510636,-0.12393506086587655
5,1.0,Josie Maran,0.0622568093385214,1.0,1,0.08648246137593214,True,0.14873927071445353,-0.12393506086587655
5,1.0,Marie Osmond,0.0817120622568093,0.9759624044561731,0,0.08601072221829706,True,0.16772278447510636,-0.12393506086587655
5,1.0,Mark Cuban,0.0817120622568093,0.9759624044561731,0,0.08601072227572108,True,0.16772278453253037,-0.12393506086587655
5,1.0,Mel B,0.0933852140077821,1.0642390684754209e-10,0,0.07547833409643255,True,0.16886354810421467,-0.12393506086587655
5,1.0,Sabrina Bryan,0.1011673151750972,2.023192874275688e-18,0,0.08120293568243384,True,0.18237025085753103,-0.12393506086587655
5,1.0,Wayne Newton,0.0739299610894941,0.9999999995317734,0,0.08648246136303167,True,0.16041242245252577,-0.12393506086587655
5,2.0,Albert Reed,0.088235294117647,0.9928258153766556,1,0.08136946554140599,True,0.16960475965905297,-0.11396564355846951
5,2.0,Cameron Mathison,0.088235294117647,0.9928258153766556,0,0.09454582957236371,True,0.1827811236900107,-0.11396564355846951
5,2.0,Floyd Mayweather Jr. ,0.088235294117647,0.9928258153766556,0,0.09464559674715138,True,0.18288089086479836,-0.11396564355846951
5,2.0,Helio Castroneves,0.1134453781512605,8.986309993671177e-19,0,0.09066823653280674,True,0.20411361468406725,-0.11396564355846951
5,2.0,Jane Seymour,0.088235294117647,0.9928258153766556,0,0.09385895623289654,True,0.18209425035054355,-0.11396564355846951
5,2.0,Jennie Garth,0.088235294117647,0.9928258153766556,0,0.09454583035976256,True,0.18278112447740957,-0.11396564355846951
5,2.0,Marie Osmond,0.1008403361344537,1.1151696705570225e-08,0,0.08192438824718039,True,0.1827647243816341,-0.11396564355846951
5,2.0,Mark Cuban,0.0756302521008403,0.9999999999994178,0,0.09497450755821271,True,0.17060475965905303,-0.11396564355846951
5,2.0,Mel B,0.0966386554621848,2.5817623369334935e-05,0,0.07810270588499686,True,0.17474136134718166,-0.11396564355846951
5,2.0,Sabrina Bryan,0.1092436974789916,2.080500935522685e-15,0,0.08778493374820368,True,0.19702863122719527,-0.11396564355846951
5,2.0,Wayne Newton,0.0630252100840336,1.0,0,0.10757954957501938,True,0.17060475965905297,-0.11396564355846951
5,3.0,Cameron Mathison,0.0962343096234309,0.9992745848840113,0,0.1089897261099594,True,0.2052240357333903,-0.1145092149347871
5,3.0,Floyd Mayweather Jr. ,0.0878661087866108,0.9999999999232412,0,0.10901928313132872,True,0.19688539191793952,-0.1145092149347871
5,3.0,Helio Castroneves,0.100418410041841,0.3093594467446773,0,0.09327451428490179,True,0.1936929243267428,-0.1145092149347871
5,3.0,Jane Seymour,0.1129707112970711,1.5401056131635557e-11,0,0.09570332247697937,True,0.20867403377405047,-0.1145092149347871
5,3.0,Jennie Garth,0.1087866108786611,4.736280526629253e-08,0,0.09249541777709348,True,0.20128202865575456,-0.1145092149347871
5,3.0,Marie Osmond,0.1087866108786611,4.736280526629253e-08,0,0.09165256594047544,True,0.20043917681913653,-0.1145092149347871
5,3.0,Mark Cuban,0.0836820083682008,0.9999999999999751,0,0.10903794278747901,True,0.1927199511556798,-0.1145092149347871
5,3.0,Mel B,0.1129707112970711,1.5401056131635557e-11,0,0.09465057655308741,True,0.20762128785015851,-0.1145092149347871
5,3.0,Sabrina Bryan,0.1129707112970711,1.5401056131635557e-11,0,0.09529746850286883,True,0.20826817979993995,-0.1145092149347871
5,3.0,Wayne Newton,0.0753138075313807,1.0,1,0.10987918243582638,True,0.18519298996720707,-0.1145092149347871
5,4.0,Cameron Mathison,0.1153846153846153,1.2290468488577721e-05,0,0.10359799648694457,True,0.21898261187155987,-0.10828411411426965
5,4.0,Floyd Mayweather Jr. ,0.0982905982905982,0.9999999999999982,1,0.11969201358096165,True,0.21798261187155987,-0.10828411411426965
5,4.0,Helio Castroneves,0.1153846153846153,1.2290468488577721e-05,0,0.10359799648694457,True,0.21898261187155987,-0.10828411411426965
5,4.0,Jane Seymour,0.1111111111111111,0.5,0,0.111194719506555,True,0.22230583061766612,-0.10828411411426965
5,4.0,Jennie Garth,0.1153846153846153,1.2290468488577721e-05,0,0.10359799648694451,True,0.21898261187155982,-0.10828411411426965
5,4.0,Marie Osmond,0.1111111111111111,0.5,0,0.10998573196318455,True,0.22109684307429567,-0.10828411411426965
5,4.0,Mark Cuban,0.094017094017094,1.0,0,0.12576197567479783,True,0.21977906969189182,-0.10828411411426965
5,4.0,Mel B,0.1111111111111111,0.5,0,0.11087740126992215,True,0.22198851238103326,-0.10828411411426965
5,4.0,Sabrina Bryan,0.1282051282051282,2.281892082526468e-20,0,0.11169416854374523,True,0.23989929674887342,-0.10828411411426965
5,5.0,Cameron Mathison,0.1306532663316583,4.39570563615627e-05,0,0.11265217409977009,True,0.24330544043142838,-0.10275621518807451
5,5.0,Helio Castroneves,0.1155778894472361,0.9999999452463851,0,0.1373704160236444,True,0.2529483054708805,-0.10275621518807451
5,5.0,Jane Seymour,0.1306532663316583,4.39570563615627e-05,0,0.11265217409977009,True,0.24330544043142838,-0.10275621518807451
5,5.0,Jennie Garth,0.1256281407035175,0.24699666429036796,0,0.11767729972791091,True,0.2433054404314284,-0.10275621518807451
5,5.0,Marie Osmond,0.1055276381909547,0.9999999999999991,0,0.1377778022404737,True,0.2433054404314284,-0.10275621518807451
5,5.0,Mark Cuban,0.1055276381909547,0.9999999999999991,1,0.1367778022404737,True,0.2423054404314284,-0.10275621518807451
5,5.0,Mel B,0.1457286432160804,1.0580549063512515e-16,0,0.12452635513899117,True,0.27025499835507155,-0.10275621518807451
5,5.0,Sabrina Bryan,0.1407035175879397,7.895046660483709e-13,0,0.12056597642896605,True,0.26126949401690575,-0.10275621518807451
5,6.0,Cameron Mathison,0.1388888888888889,0.9989524632892488,0,0.1513222419300948,True,0.2902111308189837,-0.09149248376439913
5,6.0,Helio Castroneves,0.1555555555555555,2.924140086039653e-10,0,0.1300883593587902,True,0.2856439149143457,-0.09149248376439913
5,6.0,Jane Seymour,0.1222222222222222,0.9999999999999998,0,0.15773132582855287,True,0.2799535480507751,-0.09149248376439913
5,6.0,Jennie Garth,0.15,4.336327651662095e-06,0,0.12995354805077505,True,0.27995354805077505,-0.09149248376439913
5,6.0,Marie Osmond,0.1277777777777777,0.9999999999952316,0,0.15317863623353178,True,0.2809564140113095,-0.09149248376439913
5,6.0,Mel B,0.1666666666666666,1.3296782878567952e-18,0,0.13766122943636905,True,0.3043278961030357,-0.09149248376439913
5,6.0,Sabrina Bryan,0.1388888888888889,0.9989524632892488,1,0.1400646591618862,True,0.2789535480507751,-0.09149248376439913
5,7.0,Cameron Mathison,0.1634615384615384,0.9999999961102153,0,0.18598712975558832,True,0.3494486682171267,-0.0802688417978198
5,7.0,Helio Castroneves,0.1666666666666666,0.5000000000000838,0,0.16240542582368256,True,0.3290720924903492,-0.0802688417978198
5,7.0,Jane Seymour,0.1602564102564102,1.0,1,0.16781568223393897,True,0.3280720924903492,-0.0802688417978198
5,7.0,Jennie Garth,0.1698717948717948,3.889784594835133e-09,0,0.15920029761855434,True,0.32907209249034913,-0.0802688417978198
5,7.0,Marie Osmond,0.1666666666666666,0.5000000000000838,0,0.16859629515480964,True,0.33526296182147625,-0.0802688417978198
5,7.0,Mel B,0.173076923076923,1.5130424311919742e-17,0,0.15599516941342623,True,0.3290720924903492,-0.0802688417978198
5,8.0,Cameron Mathison,0.1939163498098859,0.9999952756970197,1,0.2041399553498832,True,0.3980563051597691,-0.07572124303278568
5,8.0,Helio Castroneves,0.2167300380228136,2.2616970582512817e-15,0,0.1823262671369555,True,0.3990563051597691,-0.07572124303278568
5,8.0,Jennie Garth,0.1901140684410646,0.9999999977828138,0,0.21334974484672184,True,0.40346381328778647,-0.07572124303278568
5,8.0,Marie Osmond,0.1863117870722433,0.9999999999989595,0,0.2140554841606627,True,0.400367271232906,-0.07572124303278568
5,8.0,Mel B,0.2129277566539923,4.819167950803091e-12,0,0.1861285485057768,True,0.3990563051597691,-0.07572124303278568
5,9.0,Helio Castroneves,0.2564102564102564,1.5105944930703727e-10,0,0.23790946994633896,True,0.4943197263565954,-0.04208057404900995
5,9.0,Jennie Garth,0.2478632478632478,0.9994677062111224,1,0.24545647849334748,True,0.49331972635659527,-0.04208057404900995
5,9.0,Marie Osmond,0.2393162393162393,1.0,0,0.2787245816139749,True,0.5180408209302142,-0.04208057404900995
5,9.0,Mel B,0.2564102564102564,1.5105944930703727e-10,0,0.23790946994633874,True,0.49431972635659516,-0.04208057404900995
5,10.0,Helio Castroneves,0.352940954028016,1.1923150225506723e-07,0,0.30919735473105375,True,0.6621383087590698,-0.05457193431339299
5,10.0,Marie Osmond,0.2899168190830813,0.9999999999999996,0,0.3781780168687238,True,0.6680948359518051,-0.05457193431339299
5,10.0,Mel B,0.3571422268889025,3.916406390961769e-09,0,0.3126246284002225,True,0.6697668552891249,-0.05457193431339299
6,1.0,Adam Carolla,0.0617283950617283,0.9999999999999996,0,0.08941050870612063,True,0.15113890376784894,-0.12340842319017471
6,1.0,Cristian de la Fuente,0.0864197530864197,0.006255431927819333,0,0.0727886570546979,True,0.1592084101411176,-0.12340842319017471
6,1.0,Jason Taylor,0.0905349794238683,7.316264594257319e-06,0,0.07581918904864621,True,0.1663541684725145,-0.12340842319017471
6,1.0,Kristi Yamaguchi,0.1111111111111111,1.551825242293386e-20,0,0.09153585510072669,True,0.2026469662118378,-0.12340842319017471
6,1.0,Mario,0.0987654320987654,9.883543391443754e-12,0,0.0820979610738275,True,0.1808633931725929,-0.12340842319017471
6,1.0,Marissa Jaret Winokur,0.074074074074074,0.9999997505706841,0,0.08941050224194065,True,0.16348457631601465,-0.12340842319017471
